Brand,Year,Model,Title,UsedOrNew,Transmission,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
Toyota,2019,Fortuner,2019 Toyota Fortuner Crusade,USED,Automatic,Other,Diesel,-,79732,Grey,"Rockingham, WA",-,Wagon,,,53490
Audi,2023,Q5,2023 Audi Q5 40 TDI Quattro Sport Mhev,DEMO,Automatic,AWD,Hybrid,5.4,2011,White / Black,"Hobart, TAS",4,SUV,4,5,92990
GWM,2022,UTE,2022 GWM UTE Cannon-L (4X4),USED,Automatic,4WD,Diesel,9.4,3440,White / Black,"West Gladstone, QLD",4,Ute / Tray,4,5,49990
BMW,2013,X1,2013 BMW X1 Sdrive 18D,USED,Automatic,Rear,Diesel,5,163803,Black / Black,"Derwent Park, TAS",4,SUV,4,5,17990
Toyota,2007,RAV4,2007 Toyota RAV4 Cruiser (4X4),USED,Automatic,4WD,Unleaded,9.6,205676,White,"Blair Athol, SA",4,SUV,4,5,14990
Hyundai,2015,IX35,2015 Hyundai IX35 Active (fwd),USED,Automatic,Front,Unleaded,8.4,142948,Silver / Grey,"Moonah, TAS",4,SUV,4,5,19950
Holden,2015,Cruze,2015 Holden Cruze Equipe,USED,Automatic,Front,Unleaded,7.4,75802,White,"Blair Athol, SA",4,Sedan,4,5,13990
Holden,2018,Colorado,2018 Holden ColoradoS-X Special Edition,USED,Automatic,4WD,Diesel,9,59560,White / Black,"New Town, TAS",4,Ute / Tray,4,5,37990
Nissan,2011,Pathfinder,2011 Nissan Pathfinder TI (4X4),USED,Automatic,4WD,Diesel,9,260554,-,"Blair Athol, SA",4,SUV,4,7,10999
Holden,2010,Commodore,2010 Holden Commodore Omega,USED,Automatic,Rear,Unleaded,9.3,171043,Silver,"Derwent Park, TAS",6,Sedan,4,5,8995
Mitsubishi,2013,Triton,2013 Mitsubishi Triton GL-R (4X4),USED,Manual,4WD,Diesel,9.1,254296,White / Grey,"Blair Athol, SA",4,Ute / Tray,4,5,16990
Toyota,2022,HiAce,2022 Toyota HiAce,USED,Automatic,Rear,Diesel,-,18471,White,"Glenorchy, TAS",-,Commercial,,,54990
Suzuki,2019,Swift,2019 Suzuki Swift GL Navi,USED,Automatic,Front,Unleaded,4.8,69333,White,"Hobart, TAS",4,Hatchback,5,5,18995
Ford,2018,Mustang,2018 Ford Mustang Fastback GT 5.0 V8,USED,Automatic,Rear,Premium,12.7,68882,Silver,"Elizabeth, SA",8,Coupe,2,4,56873
Holden,2018,Astra,2018 Holden Astra RS-V,USED,Automatic,Front,Premium,6.3,45725,Grey / Grey,"Hobart, TAS",4,Hatchback,5,5,22990
Holden,2017,Colorado,2017 Holden ColoradoTZ (4X4),USED,Automatic,4WD,Diesel,9.1,62640,White / Grey,"Elizabeth, SA",4,Ute / Tray,4,5,41990
LDV,2021,T60,2021DV T60 PRO (4X4),USED,Automatic,4WD,Diesel,8.5,35301,White,"Derwent Park, TAS",4,Ute / Tray,4,5,31990
Ford,2013,Ranger,2013 Ford Ranger XLT 3.2 HI-Rider (4X2),USED,Automatic,Rear,Diesel,8.9,194490,Silver,"Blair Athol, SA",5,Ute / Tray,4,5,21990
Nissan,2015,Navara,2015 Nissan Navara ST (4X2),USED,Manual,Rear,Diesel,6.3,116755,Grey,"North Hobart, TAS",4,Ute / Tray,4,5,26990
Volvo,2020,S60,2020 Volvo S60 T5 Inscription,USED,Automatic,AWD,Premium,7.3,33580,Brown / Black,"North Hobart, TAS",4,Sedan,4,5,49990
Hyundai,2015,Accent,2015 Hyundai Accent Active,USED,Automatic,Front,Unleaded,6.2,164125,Red,"Windsor Gardens, SA",4,Hatchback,5,5,12999
Honda,2009,Accord,2009 Honda Accord VTI,USED,Automatic,Front,Unleaded,8.8,138050,Grey / Black,"Glenorchy, TAS",4,Sedan,4,5,12990
Honda,2021,CR-V,2021 Honda CR-V VTI7 (2WD) 7,USED,Automatic,Front,Unleaded,7.3,10150,White / Black,"West Gladstone, QLD",4,SUV,4,7,43990
Toyota,2020,RAV4,2020 Toyota RAV4 GX (2WD),USED,Automatic,Front,Unleaded,6.5,87376,White,"Hobart, TAS",4,SUV,5,5,38995
Subaru,2022,WRX,2022 Subaru WRX TS (awd),USED,Automatic,AWD,Premium,8.5,2022,Orange,"West Gladstone, QLD",4,Sedan,4,5,52990
Hyundai,2018,Accent,2018 Hyundai Accent Sport,USED,Automatic,Front,Unleaded,6.6,130385,Grey / Grey,"Moonah, TAS",4,Hatchback,5,5,15950
Toyota,2008,RAV4,2008 Toyota RAV4 SX6,USED,Automatic,4WD,Unleaded,10.5,179720,Grey,"Windsor Gardens, SA",6,SUV,4,5,16990
Mitsubishi,2019,Outlander,2019 Mitsubishi Outlander ES 7 Seat (awd),USED,Automatic,AWD,Unleaded,7.2,91768,White / Grey,"Moonah, TAS",4,SUV,4,7,29950
Mitsubishi,2018,Outlander,2018 Mitsubishi OutlanderS 7 Seat (awd),USED,Automatic,AWD,Diesel,6.2,32265,White / Black,"Clare, SA",4,SUV,4,7,34980
Chery,2023,Omoda5,2023 Chery Omoda5 Bold,USED,Automatic,Front,-,6.9,20,Silver / Black,"Hobart, TAS",4,SUV,4,5,37690
Ford,2011,Falcon,2011 Ford Falcon XR6imited Edition,USED,Automatic,Rear,Unleaded,10.7,283000,Silver / Black,"Klemzig, SA",6,Ute / Tray,2,2,13999
Suzuki,2018,Vitara,2018 Suzuki Vitara RT-S,USED,Automatic,Front,Unleaded,6,42041,Green,"Derwent Park, TAS",4,SUV,4,5,25990
Kia,2022,Sorento,2022 Kia Sorento Sport+ 7 Seat,USED,Automatic,AWD,Diesel,6.1,23037,White,"West Gladstone, QLD",4,SUV,4,7,59990
Ssangyong,2021,Korando,2021 Ssangyong Korando EX,DEMO,Automatic,Front,Unleaded,7.7,1548,White / Black,"Derwent Park, TAS",4,SUV,5,5,29990
Land,2015,Rover,2015and Rover Range Rover Evoque Dynamic,USED,Automatic,Other,Diesel,-,91000,White / Blackeather,"Prospect, SA",-,Hatchback,,,35999
Ford,2021,Puma,2021 Ford Puma,USED,Automatic,Front,Premium,5.3,45705,Grey / Black,"Derwent Park, TAS",3,SUV,5,5,27990
Mitsubishi,2023,Triton,2023 Mitsubishi Triton GSR (4X4),USED,Automatic,4WD,Diesel,8.6,17,White / Black,"Biloela, QLD",4,Ute / Tray,4,5,65940
Mazda,2015,3,2015 Mazda 3 Touring,USED,Automatic,Front,Unleaded,5.7,96535,White / Blackeather,"Cannington, WA",4,Sedan,4,5,23888
Volkswagen,2020,Golf,2020 Volkswagen Golf R,USED,Automatic,AWD,Premium,7.2,34052,Black / Black,"Hobart, TAS",4,Hatchback,5,5,51990
HSV,2017,Clubsport,2017 HSV Clubsport R8SA,USED,Automatic,Rear,Premium,15,74870,Red / Black,"Hobart, TAS",8,Sedan,4,5,92990
Holden,2014,Commodore,2014 Holden Commodore SV6,USED,Automatic,Rear,Unleaded,9.8,106017,Silver /eather,"Ingle Farm, SA",6,Wagon,4,5,23895
Kia,2022,Stonic,2022 Kia Stonic S,USED,Automatic,Front,Unleaded,6.7,25041,Red / Black,"Derwent Park, TAS",4,SUV,4,5,25990
Ford,2020,Everest,2020 Ford Everest Titanium (4WD 7 Seat),USED,Automatic,4WD,Diesel,7,36974,Silver,"West Gladstone, QLD",4,SUV,4,7,67990
Nissan,2020,Navara,2020 Nissan Navara ST-X (4X4) (leather Trim),USED,Automatic,4WD,Diesel,7,53913,White / Black,"Hobart, TAS",4,Ute / Tray,4,5,49990
Holden,2014,Barina,2014 Holden Barina RS,USED,Automatic,Front,Premium,6.5,64100,Blue / Blackeather,"Prospect, SA",4,Hatchback,5,5,12999
Toyota,2020,Landcruiser,2020 Toyotaandcruiser Prado GXL Flat Tailgate,USED,Automatic,4WD,Diesel,7.9,57800,White / Grey Fabric,"Hobart, TAS",4,SUV,4,7,64888
Toyota,2015,Hilux,2015 Toyota Hilux SR5 (4X4),USED,Manual,4WD,Diesel,8.3,239674,White / Black,"Moonah, TAS",4,Ute / Tray,4,5,35950
Nissan,2017,Navara,2017 Nissan Navara RX (4X2),USED,Manual,Rear,Diesel,6.6,186125,White,"Windsor Gardens, SA",4,Ute / Tray,2,2,16999
Holden,2019,Trax,2019 Holden TraxS,USED,Automatic,Front,Unleaded,6.7,90069,White / Black,"Moonah, TAS",4,SUV,4,5,17026
Mazda,2016,CX-5,2016 Mazda CX-5 Maxx (4X4),USED,Automatic,AWD,Unleaded,7.4,162777,Bronze,"Newton, SA",4,SUV,4,5,17500
LDV,2021,T60,2021DV T60 MAXuxe (4X4),USED,Automatic,4WD,Diesel,9.3,31200,White,"Derwent Park, TAS",4,Ute / Tray,4,5,44990
Toyota,2007,Hilux,2007 Toyota Hilux SR,USED,Manual,Rear,Diesel,8.6,526162,White,"Prospect, SA",4,Ute / Tray,4,5,9999
Volkswagen,2022,Tiguan,2022 Volkswagen Tiguan Allspace 162TSI Adventure,USED,Automatic,AWD,Premium,7.7,20811,White / Black,"Derwent Park, TAS",4,SUV,4,5,49990
Nissan,2015,Juke,2015 Nissan Juke ST (fwd),USED,Automatic,Front,Premium,6.3,146211,Grey,"Klemzig, SA",4,SUV,4,5,12999
Volkswagen,2023,Tiguan,2023 Volkswagen Tiguan Allspace 162TSI Monochrome,DEMO,Automatic,AWD,Premium,8.6,1501,Silver / Grey & Black,"Hobart, TAS",4,SUV,4,7,57790
Mercedes-Benz,2008,R320,2008 Mercedes-Benz R320 CDIuxury (awd),USED,Automatic,AWD,Diesel,9.5,166711,Silver / Black,"Enfield, SA",6,SUV,4,6,14999
Ssangyong,2021,Musso,2021 Ssangyong Musso XLV ELX,DEMO,Automatic,4WD,Diesel,9,1521,White / Black,"Derwent Park, TAS",4,Ute / Tray,4,5,38490
Holden,2010,Colorado,2010 Holden ColoradoX (4X2),USED,Automatic,Rear,Unleaded,12.8,333480,-,"Blair Athol, SA",6,Ute / Tray,4,5,6999
Ford,2017,Ranger,2017 Ford Ranger Wildtrak 3.2 (4X4),USED,Automatic,4WD,Diesel,9,34400,White / Sage Caliber Fabric,"Moonah, TAS",5,Ute / Tray,4,5,56950
Toyota,2021,RAV4,2021 Toyota RAV4 GX (2WD) Hybrid,USED,Automatic,Front,Hybrid,4.7,54465,White,"Hillcrest, SA",4,SUV,5,5,48880
Hyundai,2009,Getz,2009 Hyundai Getz SX,USED,Automatic,Front,Unleaded,7.1,110085,Red / Black,"Glenorchy, TAS",4,Hatchback,3,5,9990
Honda,2012,CR-V,2012 Honda CR-V VTI (4X2),USED,Manual,Rear,Unleaded,7.8,69967,White,"Enfield, SA",4,SUV,4,5,18990
Nissan,2012,X-Trail,2012 Nissan X-Trail TS (4X4),USED,Automatic,4WD,Diesel,7.4,170330,White / Black,"Glenorchy, TAS",4,SUV,4,5,14990
Chevrolet,1989,Corvette,1989 Chevrolet Corvette,USED,Automatic,Rear,Unleaded,-,117552,Black,"Enfield, SA",-,Coupe,,,19999
Ssangyong,2023,Musso,2023 Ssangyong Musso XLV ELX,USED,Manual,4WD,Diesel,8.3,10,White,"Derwent Park, TAS",4,Ute / Tray,4,5,38290
Ford,2016,Territory,2016 Ford Territory TX (4X4),USED,Automatic,AWD,Diesel,8.8,152180,White / Black,"Glenorchy, TAS",6,SUV,4,5,21990
Toyota,2020,Landcruiser,2020 Toyotaandcruiser Prado Kakadu,USED,Automatic,4WD,Diesel,7.9,77012,White / Black,"Hillcrest, SA",4,SUV,4,7,84880
Toyota,2017,Land,2017 Toyotaand Cruiser GXL,USED,Automatic,Other,Diesel,-,103767,Silver / Grey,"Murray Bridge, SA",-,Wagon,,,104990
Toyota,2022,Camry,2022 Toyota Camry Ascent + SAT NAV,USED,Automatic,Front,Premium,6.8,10061,Silver,"Hawthorn, SA",4,Sedan,4,5,33989
HSV,2004,Avalanche,2004 HSV Avalanche XUV,USED,Automatic,AWD,Premium,0,262037,White,"Derwent Park, TAS",8,Ute / Tray,4,5,31995
Toyota,2017,Landcruiser,2017 Toyotaandcruiser Prado GXL (4X4),USED,Automatic,4WD,Diesel,8,128909,White / Grey,"Gawler South, SA",4,SUV,4,7,54980
GWM,2021,UTE,2021 GWM UTE Cannon (4X4),USED,Automatic,4WD,Diesel,9.4,14886,Black / Black,"Biloela, QLD",4,Ute / Tray,4,5,37997
Land,2023,Rover,2023and Rover Defender 110 P400 S (294KW),DEMO,Automatic,AWD,Premium,9.9,12,Grey / Black Cloth,"Hobart, TAS",6,SUV,5,5,138358
Suzuki,2023,Swift,2023 Suzuki Swift GL Navi,NEW,Automatic,Front,Unleaded,4.8,4,Red,"Salisbury Park, SA",4,Hatchback,5,5,26585
Holden,2007,Astra,2007 Holden Astra CD,USED,Manual,Front,Unleaded,7.8,227082,-,"Pooraka, SA",4,Hatchback,5,5,4999
Volkswagen,2010,Beetle,2010 Volkswagen Beetle Cabriolet,USED,Automatic,Front,Premium,9.3,159001,Silver,"Gilles Plains, SA",4,Convertible,2,5,12988
Holden,2011,Commodore,2011 Holden Commodore SV6,USED,Manual,Rear,Unleaded,10.2,208717,Black,"Blair Athol, SA",6,Sedan,4,5,17990
Toyota,2019,Hilux,2019 Toyota Hilux Rugged X (4X4),USED,Automatic,4WD,Diesel,8.5,88325,White / Black,"Bridgewater, SA",4,Ute / Tray,4,5,62990
Holden,2015,Caprice,2015 Holden Caprice V,USED,Automatic,Rear,Premium,11.7,119632,White / Grey,"Enfield, SA",8,Sedan,4,5,32990
Land,2017,Rover,2017and Rover Range Rover Evoque TD4 (110KW) SE,USED,Automatic,AWD,Diesel,5.1,147531,White / Black,"Totness, SA",4,SUV,5,5,35888
Jeep,2012,Grand,2012 Jeep Grand Cherokee Overland (4X4),USED,Automatic,AWD,Diesel,8.3,235437,White,"Klemzig, SA",6,SUV,4,5,15997
MG,2022,HS,2022 MG HS Phev Essence,NEW,Automatic,Front,Hybrid,1.7,5,White / Knight Black,"Salisbury Park, SA",4,SUV,4,5,52690
Toyota,2014,Kluger,2014 Toyota Kluger GX (4X4),USED,Automatic,AWD,Unleaded,10.6,204200,Black / Grey  Cloth,"Prospect, SA",6,SUV,4,7,21999
Hyundai,2017,Imax,2017 Hyundai Imax,USED,Automatic,Rear,Diesel,8.8,122259,-,"Nailsworth, SA",4,Wagon,4,8,28990
Toyota,2016,HiAce,2016 Toyota HiAceWB,USED,Automatic,Rear,Unleaded,9.8,145530,Yellow / Grey,"Prospect, SA",4,Commercial,4,2,28880
Mazda,2013,CX-5,2013 Mazda CX-5 Grand Tourer (4X4),USED,Automatic,AWD,Unleaded,7.4,127810,Black / Black,"Prospect, SA",4,SUV,4,5,20880
Ford,2018,Focus,2018 Ford Focus RSimited Edition,USED,Manual,AWD,Premium,8.1,9785,Blue / Black,"Seaford, SA",4,Hatchback,5,5,59990
Mitsubishi,2010,Outlander,2010 Mitsubishi Outlander VR,USED,Automatic,4WD,Unleaded,10.4,84168,Blue / Black,"Pooraka, SA",6,SUV,4,5,15990
Kia,2011,Grand,2011 Kia Grand Carnival SI,USED,Automatic,Front,Unleaded,10.9,216452,White,"Blair Athol, SA",6,Wagon,4,8,10999
Mitsubishi,2014,Outlander,2014 Mitsubishi Outlander Aspire Phev Hybrid,USED,Automatic,AWD,Hybrid,1.9,171292,Grey,"Seaford, SA",4,SUV,4,5,17999
Citroen,2015,Grand,2015 Citroen Grand C4 Picasso Exclusive,USED,Automatic,Front,Diesel,4.5,101686,Blue / Grey,"Gepps Cross, SA",4,Wagon,4,7,19990
Nissan,2012,Navara,2012 Nissan Navara ST-X (4X4),USED,Automatic,4WD,Diesel,9.5,127595,Black / Black,"Norwood, SA",6,Ute / Tray,4,5,27950
Toyota,2018,Camry,2018 Toyota Camry Ascent (hybrid),USED,Automatic,Front,Hybrid,4.2,63736,White,"Hillcrest, SA",4,Sedan,4,5,33880
BMW,2009,323I,2009 BMW 323I,USED,Automatic,Rear,Premium,9,188517,Black,"Bowden, SA",6,Coupe,2,4,11990
Kia,2005,Sportage,2005 Kia Sportage (4X4),USED,Automatic,4WD,Unleaded,11.4,251243,Black,"Blair Athol, SA",6,SUV,4,5,8499
Isuzu,2018,D-MAX,2018 Isuzu D-MAXS-M HI-Ride (4X4),USED,Automatic,4WD,Diesel,7.7,108153,White / Black,"Totness, SA",4,Ute / Tray,4,5,45888
Hyundai,2017,Tucson,2017 Hyundai Tucson Elite (fwd),USED,Automatic,Front,Unleaded,7.9,59072,Blue /eather,"Mile End, SA",4,SUV,4,5,28856
Subaru,2016,XV,2016 Subaru XV 2.0I,USED,Automatic,AWD,Unleaded,7.1,54357,White,"Blair Athol, SA",4,SUV,4,5,25990
Holden,2006,Statesman,2006 Holden Statesman V8,USED,Automatic,Rear,Unleaded,14.5,138970,Gold / Grey,"Park Holme, SA",8,Sedan,4,5,19990
Kia,2020,RIO,2020 Kia RIO S,USED,Automatic,Front,Unleaded,6.2,25326,Blue / Black,"Reynella, SA",4,Hatchback,5,5,21990
Toyota,2002,Landcruiser,2002 Toyotaandcruiser GXL (4X4),USED,Automatic,4WD,Diesel,0,326200,Gold / Beige,"Prospect, SA",6,SUV,4,8,32999
Honda,1981,Fit,1981 Honda Fit (Hybrid),USED,Automatic,Front,-,-,60400,White / Black,"Allenstown, QLD",4,Hatchback,5,,19600
Ford,2017,Mustang,2017 Ford Mustang Fastback GT 5.0 V8,USED,Automatic,Rear,Premium,12.6,27786,White / Black,"Gawler South, SA",8,Coupe,2,4,61990
Nissan,2011,Navara,2011 Nissan Navara ST-R (4X4),USED,Manual,4WD,Diesel,9.2,211820,White,"Blair Athol, SA",4,Ute / Tray,4,5,16490
Peugeot,2013,4008,2013 Peugeot 4008 Active (4X2),USED,Automatic,Front,Premium,7.9,142825,Grey / Black Sports Cloth,"Edwardstown, SA",4,SUV,4,5,15990
Mercedes-Benz,2016,GLE250,2016 Mercedes-Benz GLE250 D,USED,Automatic,AWD,Diesel,6,134292,Silver / Black,"Totness, SA",4,SUV,4,5,41888
Nissan,2013,Navara,2013 Nissan Navara DX,USED,Manual,Rear,Diesel,7.3,117693,Silver / Grey,"Morphett Vale, SA",4,Ute / Tray,2,3,13398
Hyundai,2021,Tucson,2021 Hyundai Tucson Highlander (awd),USED,Automatic,AWD,Unleaded,7.2,18985,Grey / Black,"Nuriootpa, SA",4,SUV,4,5,52990
Subaru,2015,XV,2015 Subaru XV 2.0I-S,USED,Automatic,AWD,Unleaded,7.1,136048,Blue / Black,"Somerton Park, SA",4,SUV,4,5,22990
Jeep,2011,Grand,2011 Jeep Grand Cherokeearedo (4X4),USED,Automatic,AWD,Premium,11.4,223000,Silver / Grey,"Klemzig, SA",6,SUV,4,5,15999
Volkswagen,2016,Tiguan,2016 Volkswagen Tiguan 110 TSI Trendline,USED,Manual,Front,Premium,6.3,49482,White / Grey,"Park Holme, SA",4,SUV,4,5,24990
Subaru,2009,Forester,2009 Subaru Forester XT Premium,USED,Automatic,AWD,Premium,10.5,215000,White / Grey,"Klemzig, SA",4,SUV,4,5,14999
Toyota,2021,C-HR,2021 Toyota C-HR GR-S (2WD) Hybrid,USED,Automatic,Front,Hybrid,4.3,21958,White / Black,"Para Hills West, SA",4,SUV,4,5,47888
Mitsubishi,2021,Pajero,2021 Mitsubishi Pajero Sport GLS (4X4) 7 Seat,USED,Automatic,4WD,Diesel,8,42145,Red / Black,"Albert Park, SA",4,SUV,4,7,47990
Mitsubishi,2020,ASX,2020 Mitsubishi ASXS (2WD),USED,Automatic,Front,Unleaded,7.6,57342,Blue,"Morphett Vale, SA",4,SUV,4,5,28490
Mazda,2011,CX-9,2011 Mazda CX-9uxury (fwd),USED,Automatic,Front,Unleaded,11,131200,Silver / Black & Greyeather,"Prospect, SA",6,SUV,4,7,18999
Land,2016,Rover,2016and Rover Discovery Sport TD4 HSE,USED,Automatic,AWD,Diesel,6,131621,Grey / Black,"Totness, SA",4,SUV,4,5,31444
Mazda,2018,CX-5,2018 Mazda CX-5 Maxx (4X4),USED,Automatic,AWD,Unleaded,7.5,118759,Silver,"Edwardstown, SA",4,SUV,4,5,27888
Nissan,2012,Navara,2012 Nissan Navara ST-R (4X4),USED,Manual,4WD,Diesel,9.2,178889,White,"Gilles Plains, SA",4,Ute / Tray,4,5,17988
Subaru,2009,Liberty,2009 Subaruiberty 2.5I GT Premium,USED,Automatic,AWD,Premium,9.7,208276,Grey / Grey,"Gepps Cross, SA",4,Wagon,4,5,14900
Mazda,2016,CX-9,2016 Mazda CX-9 Touring (fwd),USED,Automatic,Front,Unleaded,8.4,117845,White,"Edwardstown, SA",4,SUV,4,7,33888
Holden,2017,Astra,2017 Holden AstraTZ,USED,Automatic,Front,Unleaded,-,94000,Grey,"Klemzig, SA",-,,,,19999
Mazda,2018,CX-5,2018 Mazda CX-5 GT (4X4),USED,Automatic,AWD,Unleaded,7.5,61390,White / Blackeather,"Edwardstown, SA",4,SUV,4,5,34988
Toyota,2020,RAV4,2020 Toyota RAV4 GX (awd) Hybrid,USED,Automatic,AWD,Hybrid,4.8,59813,Blue / Black,"Para Hills West, SA",4,SUV,5,5,44888
Toyota,2021,Corolla,2021 Toyota Corolla Ascent Sport Hybrid,USED,Automatic,Front,Hybrid,4.2,9383,Blue,"Morphett Vale, SA",4,Hatchback,5,5,34990
Toyota,2020,RAV4,2020 Toyota RAV4 GX 2WD Hybrid,USED,Automatic,Front,Hybrid,4.7,55743,Silver,"Christies Beach, SA",4,SUV,5,5,45990
Holden,2018,Commodore,2018 Holden Commodore RS,USED,Automatic,AWD,Unleaded,8.9,90185,White / Black,"Clare, SA",6,Hatchback,5,5,24990
Mazda,2014,3,2014 Mazda 3 Maxx,USED,Manual,Front,Unleaded,5.8,112651,Black,"Enfield, SA",4,Sedan,4,5,15990
Hyundai,2022,I30,2022 Hyundai I30 Elite,USED,Automatic,Front,Unleaded,7.4,27655,White / Blackeather,"Saint Marys, SA",4,Hatchback,5,5,28490
Toyota,2019,RAV4,2019 Toyota RAV4 Cruiser (2WD),USED,Automatic,Front,Unleaded,6.5,105283,White / Black,"Emerald, QLD",4,SUV,5,5,44990
Subaru,2020,Outback,2020 Subaru Outback 3.6R AWD,USED,Automatic,AWD,Unleaded,9.9,86141,Silver,"Mile End, SA",6,SUV,4,5,34990
Suzuki,2022,Vitara,2022 Suzuki Vitara 1.6L,DEMO,Automatic,Front,Unleaded,6.2,2495,Blue / Grey,"Hampstead Gardens, SA",4,SUV,4,5,34888
Hyundai,2020,I30,2020 Hyundai I30 Active,USED,Automatic,Front,Unleaded,7.4,50245,Grey / Cloth,"Ingle Farm, SA",4,Hatchback,4,5,25990
Hyundai,2020,I30,2020 Hyundai I30 Active,USED,Automatic,Front,Unleaded,7.4,51180,Grey / Grey,"Thebarton, SA",4,Hatchback,4,5,24850
BMW,2019,X7,2019 BMW X7 Xdrive 30D,USED,Automatic,AWD,Diesel,7.3,54675,White /eather,"Medindie, SA",6,SUV,4,7,114888
Toyota,2021,Camry,2021 Toyota Camry Ascent + SAT NAV,USED,Automatic,Front,Premium,6.8,13565,Silver / Black,"Thebarton, SA",4,Sedan,4,5,34880
GWM,2019,Steed,2019 GWM Steed 4x2,USED,Manual,Rear,Premium,-,54719,White,"West Gladstone, QLD",-,Ute / Tray,,,17990
Mazda,2014,3,2014 Mazda 3 NEO,USED,Automatic,Front,Unleaded,5.8,119724,Grey / Black,"Morphett Vale, SA",4,Hatchback,5,5,16990
Ford,2017,Ranger,2017 Ford Ranger XLT 3.2 (4X4),USED,Automatic,4WD,Diesel,9,221150,Silver / Black,"Emerald, QLD",5,Ute / Tray,4,5,33997
Holden,2017,Astra,2017 Holden Astra R+,USED,Automatic,Front,Unleaded,-,79786,Blue / Black,"Gawler South, SA",-,Hatchback,,,18990
Subaru,2017,XV,2017 Subaru XV 2.0I-S,USED,Automatic,AWD,Unleaded,7,39355,Grey / 2018/03,"Plympton, SA",4,SUV,4,5,33980
MG,2023,MG3,2023 MG MG3 Auto Excite (with Navigation),USED,Automatic,Front,-,6.7,942,Silver / Black,"Somerton Park, SA",4,Hatchback,5,5,19490
Hyundai,2019,Tucson,2019 Hyundai Tucson Active X (2WD) Black INT,USED,Automatic,Front,Unleaded,7.9,57081,White / Grey,"Thebarton, SA",4,SUV,4,5,28888
HSV,2004,Clubsport,2004 HSV Clubsport,USED,Automatic,Rear,Premium,16,156458,-,"West Croydon, SA",8,Sedan,4,5,35990
Holden,2017,Equinox,2017 Holden EquinoxS Plus (fwd),USED,Automatic,Front,Unleaded,6.9,55313,White,"Morphett Vale, SA",4,SUV,4,5,21490
Ford,2022,Ranger,2022 Ford Ranger XLS 2.0 (4X4),USED,Automatic,4WD,Diesel,7.6,8526,Silver,"Elizabeth, SA",4,Ute / Tray,4,5,59873
MG,2023,ZST,2023 MG ZST Essence,NEW,Automatic,Front,-,7.3,25,White,"Hampstead Gardens, SA",3,SUV,5,5,34990
Toyota,2017,Corolla,2017 Toyota Corolla Ascent Sport,USED,Automatic,Front,Unleaded,6.1,94167,Red / Black,"Lonsdale, SA",4,Hatchback,5,5,20999
Toyota,2021,Yaris,2021 Toyota Yaris Cross GXL Hybrid,USED,Automatic,Front,Hybrid,3.8,23072,Red / Black,"Prospect, SA",3,SUV,4,5,39990
Jeep,2019,Grand,2019 Jeep Grand Cherokee SRT (4X4),USED,Automatic,4WD,Premium,14,56452,Black,"Thebarton, SA",8,SUV,4,5,89990
Subaru,2019,Forester,2019 Subaru Forester 2.5I-L (awd),USED,Automatic,AWD,Unleaded,7.4,49271,White,"Cheltenham, SA",4,SUV,4,5,35990
Suzuki,2022,Vitara,2022 Suzuki Vitara Turbo,USED,Automatic,Front,Premium,5.9,424,Green / Black,"West Gladstone, QLD",4,SUV,4,5,36990
Mitsubishi,2016,Pajero,2016 Mitsubishi Pajero Sport GLS (4X4) 7 Seat,USED,Automatic,4WD,Diesel,8,104075,Grey /eather,"Mile End, SA",4,SUV,4,7,34498
Toyota,2015,Aurion,2015 Toyota Aurion AT-X,USED,Automatic,Front,Unleaded,9.3,77989,Beige,"Valley View, SA",6,Sedan,4,5,18900
Subaru,2016,Outback,2016 Subaru Outback 2.5I,USED,Automatic,AWD,Premium,7.3,134324,Grey,"Brighton, SA",4,SUV,4,5,21990
Hyundai,2022,I30,2022 Hyundai I30 N Drive-Nimited Edition,USED,Automatic,Front,Premium,8.5,1609,White / Grey,"Elizabeth, SA",4,Hatchback,5,5,66990
Suzuki,2018,Swift,2018 Suzuki Swift GLX Turbo,USED,Automatic,Front,Unleaded,5.1,43187,Red,"Wayville, SA",3,Hatchback,5,5,22887
Mitsubishi,2016,Outlander,2016 Mitsubishi Outlander XLS (4X4),USED,Automatic,AWD,Diesel,5.8,98343,White,"Nailsworth, SA",4,SUV,4,7,27980
Jeep,2022,Grand,2022 Jeep Grand Cherokee Night Eagle 7 Seat (4X4),NEW,Automatic,4WD,-,10.6,-,Black,"Thebarton, SA",6,SUV,4,7,89990
Mitsubishi,2011,Pajero,2011 Mitsubishi Pajero RX (4X4),USED,Automatic,4WD,Diesel,9.2,227714,White,"Nailsworth, SA",4,SUV,4,7,26980
Jeep,2022,Wrangler,2022 Jeep Wrangler Unlimited Overland (4X4),DEMO,Automatic,4WD,Unleaded,9.7,1200,Yellow,"Salisbury Park, SA",6,SUV,4,5,79990
Mitsubishi,2016,Triton,2016 Mitsubishi Triton GLX,USED,Manual,Rear,Diesel,7,139397,White / Black,"Prospect, SA",4,Ute / Tray,2,2,17880
Hyundai,2015,Santa,2015 Hyundai Santa FE Highlander Crdi (4X4),USED,Automatic,AWD,Diesel,7.3,217309,Gold,"Nailsworth, SA",4,SUV,4,7,22980
