Year,UORN_D,UORN_N,UORN_U,FuelConsumption,Kilometres,CylindersinEngine,Price
2010,0.0,0.0,1.0,9.8,140494,4,22990
2018,0.0,0.0,1.0,7.5,40910,4,26888
2018,0.0,0.0,1.0,8,56147,4,42990
2018,0.0,0.0,1.0,8,77072,4,63990
2021,0.0,0.0,1.0,8.1,15389,4,38888
2012,0.0,0.0,1.0,11,163955,6,22990
2017,0.0,0.0,1.0,7.4,45477,4,20980
2021,0.0,0.0,1.0,6.3,12478,4,62990
2007,0.0,0.0,1.0,8.2,205129,4,5490
2014,0.0,0.0,1.0,6.4,64800,4,22900
2019,0.0,0.0,1.0,,104063,,41990
2015,0.0,0.0,1.0,8.9,75142,4,23990
2017,0.0,0.0,1.0,6.3,90627,4,14990
2019,0.0,0.0,1.0,5.8,26378,4,24980
2018,0.0,0.0,1.0,8.3,68959,4,29990
2023,1.0,0.0,0.0,7.2,15,4,50703
2000,0.0,0.0,1.0,9,207233,4,4990
2019,0.0,0.0,1.0,7.3,72259,4,26850
2019,0.0,0.0,1.0,6.5,68419,4,39980
2019,0.0,0.0,1.0,7.5,136001,4,38990
2022,1.0,0.0,0.0,7.3,550,4,69990
2016,0.0,0.0,1.0,8.3,87497,4,26990
2022,0.0,0.0,1.0,8.4,19606,4,71999
2020,0.0,0.0,1.0,7.2,55282,4,31990
2021,0.0,0.0,1.0,6.8,35263,4,38999
2018,0.0,0.0,1.0,7,61101,4,34980
2013,0.0,0.0,1.0,7.5,98160,4,20999
2017,0.0,0.0,1.0,6.3,89320,4,18888
2018,0.0,0.0,1.0,8.9,108000,5,31990
2019,0.0,0.0,1.0,4.2,54960,4,34490
2011,0.0,0.0,1.0,8.2,169251,6,11990
2012,0.0,0.0,1.0,9.8,124500,6,29888
2005,0.0,0.0,1.0,11.2,228299,6,6999
2011,0.0,0.0,1.0,,106426,,14999
2012,0.0,0.0,1.0,9.9,230254,6,8990
2018,0.0,0.0,1.0,7.7,85644,4,36480
2015,0.0,0.0,1.0,6.9,71168,4,21999
2016,0.0,0.0,1.0,6.2,72912,4,17999
2016,0.0,0.0,1.0,10.4,23210,6,42990
2023,0.0,0.0,1.0,7.4,1520,4,46999
2018,0.0,0.0,1.0,7.4,89705,4,21990
2020,0.0,0.0,1.0,7.2,59365,4,33990
2014,0.0,0.0,1.0,4.9,145393,4,13985
2020,0.0,0.0,1.0,6.5,71660,4,46990
2016,0.0,0.0,1.0,9.5,100816,6,28990
2013,0.0,0.0,1.0,5.7,186153,4,28999
2020,0.0,0.0,1.0,6.3,40486,4,29999
2020,0.0,0.0,1.0,12.7,11156,8,89999
2017,0.0,0.0,1.0,6.2,87056,4,20990
2014,0.0,0.0,1.0,5.8,100393,4,17990
2020,0.0,0.0,1.0,4.8,52731,3,20881
2014,0.0,0.0,1.0,5.7,94989,4,13999
2020,0.0,0.0,1.0,10.4,48750,4,36888
2015,0.0,0.0,1.0,6.6,110733,4,22999
2016,0.0,0.0,1.0,6.2,60344,4,16999
2018,0.0,0.0,1.0,9.4,20447,6,38990
2013,0.0,0.0,1.0,6.1,134694,4,12998
2023,1.0,0.0,0.0,8.7,7,4,56550
2020,0.0,0.0,1.0,5,27980,4,41999
2017,0.0,0.0,1.0,7.3,37149,4,22999
2021,0.0,0.0,1.0,10.4,58924,4,38990
2018,0.0,0.0,1.0,8.3,18617,4,35999
2023,1.0,0.0,0.0,7.5,2001,4,42500
2016,0.0,0.0,1.0,6.8,95729,4,21888
2014,0.0,0.0,1.0,,453141,,8980
2014,0.0,0.0,1.0,6.3,235138,4,15990
2013,0.0,0.0,1.0,11.6,208478,6,14985
2021,0.0,0.0,1.0,8,20188,4,41980
2018,0.0,0.0,1.0,10,84624,6,31966
2018,0.0,0.0,1.0,7.8,71280,4,33990
2010,0.0,0.0,1.0,11,243345,6,9985
2020,0.0,0.0,1.0,4.3,40321,4,41999
2018,0.0,0.0,1.0,4.2,55138,4,29990
2009,0.0,0.0,1.0,10.7,206295,4,18356
2019,0.0,0.0,1.0,6.2,35756,4,37977
2017,0.0,0.0,1.0,10.7,113012,8,68970
2016,0.0,0.0,1.0,7.2,89239,4,19990
2017,0.0,0.0,1.0,,40900,0,27200
2019,0.0,0.0,1.0,5.4,51432,3,30994
2022,0.0,0.0,1.0,6.3,16503,4,55990
2006,0.0,0.0,1.0,,304451,,8990
2022,0.0,0.0,1.0,6.7,26154,4,17999
2022,0.0,0.0,1.0,,20576,,42888
2020,0.0,0.0,1.0,5.4,35509,3,29999
2019,0.0,0.0,1.0,6.8,77705,4,29999
2019,0.0,0.0,1.0,4.2,75730,4,28490
2022,0.0,0.0,1.0,5.8,9055,4,35988
2020,0.0,0.0,1.0,4.2,50338,4,33990
2018,0.0,0.0,1.0,5.1,55827,4,22999
2020,0.0,0.0,1.0,4.7,59141,4,46990
2018,0.0,0.0,1.0,4.2,138732,4,30990
2023,1.0,0.0,0.0,7.3,50,3,35690
2013,0.0,0.0,1.0,7.5,117099,6,24888
2023,0.0,1.0,0.0,8.6,6,4,46220
2012,0.0,0.0,1.0,9,233106,6,14350
2006,0.0,0.0,1.0,7,86125,4,10999
2006,0.0,0.0,1.0,10.9,190830,6,8990
2019,0.0,0.0,1.0,7.6,32513,4,54999
2018,0.0,0.0,1.0,5,64764,4,15977
2022,1.0,0.0,0.0,7.9,940,6,299888
2021,0.0,0.0,1.0,7.4,61563,4,33985
2013,0.0,0.0,1.0,5.3,133742,4,18990
2012,0.0,0.0,1.0,5,171440,4,26990
2009,0.0,0.0,1.0,9.3,259170,4,8999
2015,0.0,0.0,1.0,8.8,132238,5,35990
2011,0.0,0.0,1.0,9.6,104821,4,22999
2018,0.0,0.0,1.0,9.1,77017,4,34950
2022,0.0,0.0,1.0,6.6,3383,4,38990
2016,0.0,0.0,1.0,6.6,83817,4,22990
2016,0.0,0.0,1.0,7.7,81511,4,19990
2018,0.0,0.0,1.0,6.9,150926,4,25950
2014,0.0,0.0,1.0,6.4,97278,4,11990
2013,0.0,0.0,1.0,6.5,150000,4,25850
2022,1.0,0.0,0.0,6.5,3640,4,99888
2013,0.0,0.0,1.0,,68011,,39990
2010,0.0,0.0,1.0,,145776,,21300
2021,0.0,0.0,1.0,5.6,42895,4,32999
2022,0.0,1.0,0.0,7.5,,4,41485
2014,0.0,0.0,1.0,8.2,115512,6,20880
2019,0.0,0.0,1.0,6.2,65027,4,18990
2009,0.0,0.0,1.0,11.7,275203,6,9990
2015,0.0,0.0,1.0,6.4,202212,4,15990
2010,0.0,0.0,1.0,9.1,276558,4,14990
2004,0.0,0.0,1.0,8.2,194055,4,4990
2017,0.0,0.0,1.0,8.8,97662,4,24999
2016,0.0,0.0,1.0,5.9,60803,4,22990
2005,0.0,0.0,1.0,0,310323,6,8990
2015,0.0,0.0,1.0,6.6,90245,4,20998
2008,0.0,0.0,1.0,8.2,351894,4,4990
2012,0.0,0.0,1.0,7.5,317365,4,12888
2014,0.0,0.0,1.0,7.7,151912,4,14888
2013,0.0,0.0,1.0,11.7,159328,6,19990
2006,0.0,0.0,1.0,,186599,,15980
2014,0.0,0.0,1.0,7.5,164000,4,21998
2018,0.0,0.0,1.0,9.1,51208,6,34965
2016,0.0,0.0,1.0,5.4,95643,4,21999
2008,0.0,0.0,1.0,9.2,207000,4,27950
2020,0.0,0.0,1.0,7.4,48800,4,23977
2021,0.0,0.0,1.0,7.4,25871,4,26999
2018,0.0,0.0,1.0,7.5,58774,6,49977
2017,0.0,0.0,1.0,,114146,,26989
2017,0.0,0.0,1.0,9,146328,4,49975
2021,0.0,0.0,1.0,8,29212,4,64990
2014,0.0,0.0,1.0,8.4,103121,4,36988
2010,0.0,0.0,1.0,6.3,189031,4,8990
2014,0.0,0.0,1.0,7.5,185195,6,26999
2019,0.0,0.0,1.0,7.4,53394,4,22977
2014,0.0,0.0,1.0,6.4,151454,6,23987
2016,0.0,0.0,1.0,7.9,116005,4,20888
2019,0.0,0.0,1.0,5.8,58762,4,20999
2006,0.0,0.0,1.0,14.2,237805,6,14990
2014,0.0,0.0,1.0,,88097,,21888
2019,0.0,0.0,1.0,7.4,154623,4,18990
2018,0.0,0.0,1.0,8.9,80630,5,53990
2020,0.0,0.0,1.0,6.9,30273,4,43928
2021,0.0,0.0,1.0,6.9,34426,4,30990
2005,0.0,0.0,1.0,11.2,251045,6,39970
2019,0.0,0.0,1.0,8,75987,4,69990
2019,0.0,0.0,1.0,5.6,87000,4,31999
2009,0.0,0.0,1.0,9.4,192472,6,15880
2018,0.0,0.0,1.0,6.1,37350,4,44990
2019,0.0,0.0,1.0,6,91859,4,28990
2017,0.0,0.0,1.0,8,120885,4,45984
2018,0.0,0.0,1.0,5.9,70250,4,33930
2012,0.0,0.0,1.0,6.3,148865,4,14698
2019,0.0,0.0,1.0,7.1,49655,4,30968
2022,0.0,0.0,1.0,4.7,14921,4,60999
2017,0.0,0.0,1.0,,44283,,59999
2017,0.0,0.0,1.0,13.1,60212,8,48999
2021,0.0,0.0,1.0,7.4,52378,4,35980
2012,0.0,0.0,1.0,10.3,279553,8,51950
2020,0.0,0.0,1.0,7.5,50500,4,53997
2021,0.0,0.0,1.0,10.9,49874,4,33950
2020,0.0,0.0,1.0,7.9,63981,4,55977
2022,1.0,0.0,0.0,0,2411,0,61940
2015,0.0,0.0,1.0,9,184804,5,38947
2015,0.0,0.0,1.0,,133806,,19990
2022,1.0,0.0,0.0,6,1797,4,36990
2015,0.0,0.0,1.0,,124700,,16990
2022,0.0,0.0,1.0,7.3,12305,4,42990
2014,0.0,0.0,1.0,9.3,68429,6,35880
2009,0.0,0.0,1.0,,185000,,10880
2017,0.0,0.0,1.0,6.4,119335,4,29990
2019,0.0,0.0,1.0,8,90619,4,50980
2018,0.0,0.0,1.0,9.5,135018,8,109990
2018,0.0,0.0,1.0,9.5,97937,8,106990
2004,0.0,0.0,1.0,0,308080,6,27990
2018,0.0,0.0,1.0,7.7,144461,4,37990
2021,0.0,0.0,1.0,6.2,62445,4,27580
2021,0.0,0.0,1.0,7.4,30546,4,26990
2018,0.0,0.0,1.0,8.9,162452,5,48990
2015,0.0,0.0,1.0,8.5,113986,4,17999
2020,0.0,0.0,1.0,5.4,12892,3,33990
2008,0.0,0.0,1.0,9.9,192588,6,9980
2020,0.0,0.0,1.0,0,71792,8,127990
2016,0.0,0.0,1.0,7.9,172888,4,19888
2017,0.0,0.0,1.0,6.8,108933,4,24990
2015,0.0,0.0,1.0,7,156528,4,32921
2021,0.0,0.0,1.0,7.6,26070,4,63988
2018,0.0,0.0,1.0,5.8,90137,4,16990
2018,0.0,0.0,1.0,7.9,84286,4,24999
2019,0.0,0.0,1.0,7.8,53012,4,30990
2017,0.0,0.0,1.0,5.4,90622,4,28990
2015,0.0,0.0,1.0,,167256,,24888
2020,0.0,0.0,1.0,7.9,58927,4,32999
2017,0.0,0.0,1.0,8.8,91210,4,37999
2013,0.0,0.0,1.0,5.8,184079,4,18299
2018,0.0,0.0,1.0,5,25986,4,17999
2023,1.0,0.0,0.0,9.5,1069,4,50990
2017,0.0,0.0,1.0,5.3,116994,4,27888
2010,0.0,0.0,1.0,12.8,164959,6,13990
2013,0.0,0.0,1.0,10.1,290951,4,13990
2015,0.0,0.0,1.0,7,163311,4,32990
2018,0.0,0.0,1.0,8.1,88268,4,27999
2013,0.0,0.0,1.0,7,54112,4,13488
2018,0.0,0.0,1.0,7.8,65920,4,14975
2020,0.0,0.0,1.0,6.6,42548,4,27995
2020,0.0,0.0,1.0,4.7,28050,4,57895
2015,0.0,0.0,1.0,9.2,174917,5,29999
2015,0.0,0.0,1.0,11.1,146105,4,24990
2019,0.0,0.0,1.0,5.7,22835,4,51988
2020,0.0,0.0,1.0,8.9,37404,5,52988
2017,0.0,0.0,1.0,8.8,97721,4,16888
2020,0.0,0.0,1.0,8,93341,4,56995
2019,0.0,0.0,1.0,7.9,154436,4,22990
2008,0.0,0.0,1.0,9.6,307600,4,3200
2013,0.0,0.0,1.0,10.4,122460,6,21985
2022,1.0,0.0,0.0,7.6,733,4,32930
2013,0.0,0.0,1.0,8.8,128413,4,15990
2000,0.0,0.0,1.0,10,343770,4,2500
2021,0.0,0.0,1.0,7.3,57041,4,22950
2023,0.0,1.0,0.0,6.9,11,4,27690
2005,0.0,0.0,1.0,,297000,,5450
2013,0.0,0.0,1.0,5.7,196435,4,19888
2017,0.0,0.0,1.0,6.5,61395,4,22988
2011,0.0,1.0,0.0,10.5,195040,6,16999
2022,0.0,0.0,1.0,7.6,11198,4,68990
2011,0.0,0.0,1.0,8.7,118000,4,10200
2015,0.0,0.0,1.0,7.3,167708,4,20990
2008,0.0,0.0,1.0,,238517,,6990
2014,0.0,0.0,1.0,8.1,91986,4,37999
2018,0.0,0.0,1.0,7,108641,4,41888
2023,0.0,1.0,0.0,9.3,11,4,38990
2013,0.0,0.0,1.0,7.2,96961,4,12790
2018,0.0,0.0,1.0,8.5,192824,4,41888
2019,0.0,0.0,1.0,6.2,4155,4,31999
2021,0.0,0.0,1.0,7,2460,4,65995
2018,0.0,0.0,1.0,8.5,79819,4,35999
2022,0.0,1.0,0.0,8.2,12,4,36990
2012,0.0,0.0,1.0,,80244,,36981
2008,0.0,0.0,1.0,6.7,174711,4,8999
2011,0.0,0.0,1.0,11,187875,6,15699
2018,0.0,0.0,1.0,7.1,49770,4,36569
2019,0.0,0.0,1.0,4.8,51847,4,20988
2021,0.0,0.0,1.0,7.6,35500,4,77990
1993,0.0,0.0,1.0,0,413515,6,12999
2001,0.0,0.0,1.0,,216236,,5580
2020,0.0,0.0,1.0,7.2,48323,4,24990
2021,0.0,0.0,1.0,4.7,58316,4,46388
2006,0.0,0.0,1.0,13,267126,6,35990
2018,0.0,0.0,1.0,7,44489,4,35788
2019,0.0,0.0,1.0,7.6,84760,4,46990
2018,0.0,0.0,1.0,4.8,98916,4,17977
2022,0.0,0.0,1.0,,24078,,51990
2017,0.0,0.0,1.0,7.8,78511,4,28990
2021,0.0,0.0,1.0,0,19371,0,52977
2016,0.0,0.0,1.0,6.1,56280,4,24990
2017,0.0,0.0,1.0,7.9,71447,4,26999
2019,0.0,0.0,1.0,10.2,32041,6,56990
2020,0.0,0.0,1.0,7.4,60139,4,23999
2018,0.0,0.0,1.0,7.4,33962,4,22990
2017,0.0,0.0,1.0,6.5,93265,4,34888
2019,0.0,0.0,1.0,8.8,149606,6,49990
2021,0.0,0.0,1.0,4.7,59156,4,45988
2019,0.0,0.0,1.0,,88831,,92990
2021,0.0,0.0,1.0,6.7,28763,4,17850
2022,0.0,0.0,1.0,7.3,32122,4,26977
2017,0.0,0.0,1.0,7.8,93819,4,33977
2016,0.0,0.0,1.0,8.3,159107,4,36980
2012,0.0,0.0,1.0,6.4,86372,4,19999
2012,0.0,0.0,1.0,6.2,113169,4,10790
2016,0.0,0.0,1.0,,46838,,20980
2022,1.0,0.0,0.0,8.2,2104,4,51990
2020,0.0,0.0,1.0,10.7,26942,8,94990
2022,0.0,0.0,1.0,8.1,12289,4,58990
2019,0.0,0.0,1.0,7.4,82345,4,20990
2012,0.0,0.0,1.0,11,181271,6,21999
2018,0.0,0.0,1.0,7.9,64936,4,26990
2020,0.0,0.0,1.0,7.6,82195,4,23488
2019,0.0,0.0,1.0,7.2,108764,4,35990
2015,0.0,0.0,1.0,8.2,197792,4,19990
2019,0.0,0.0,1.0,7.9,92723,4,26990
2016,0.0,0.0,1.0,11.8,10000,8,74990
2021,0.0,0.0,1.0,6.3,14815,4,49990
2016,0.0,0.0,1.0,7.9,113227,4,22888
2021,0.0,0.0,1.0,9.6,30910,6,48990
2015,0.0,0.0,1.0,7.3,122254,4,24950
2020,0.0,0.0,1.0,7.2,56188,4,25990
2017,0.0,0.0,1.0,6.5,69000,4,38790
2021,0.0,0.0,1.0,8.1,26554,4,29990
2021,0.0,0.0,1.0,8.1,48202,4,69990
2018,0.0,0.0,1.0,8.6,36453,4,52480
2020,0.0,0.0,1.0,7,22982,4,56990
2019,0.0,0.0,1.0,7.9,64083,4,30990
2021,0.0,0.0,1.0,,88908,,88990
2016,0.0,0.0,1.0,5.5,90808,4,20998
2007,0.0,0.0,1.0,11,131207,6,8999
2019,0.0,0.0,1.0,6.8,84569,4,28999
2003,0.0,0.0,1.0,0,318206,4,11999
2016,0.0,0.0,1.0,5.7,68718,4,45990
2020,0.0,0.0,1.0,6.9,33479,4,37990
2016,0.0,0.0,1.0,7.8,103216,4,29999
2012,0.0,0.0,1.0,8.8,190623,4,13650
2017,0.0,0.0,1.0,6.2,52130,4,22999
2006,0.0,0.0,1.0,12.6,278907,4,29990
2019,0.0,0.0,1.0,9.2,32216,4,42990
2015,0.0,0.0,1.0,3.9,39807,4,26990
2006,0.0,0.0,1.0,8.6,318100,4,13700
2013,0.0,0.0,1.0,8.5,217232,4,42966
2016,0.0,0.0,1.0,8.5,161125,4,23990
2011,0.0,0.0,1.0,10.3,165564,8,67888
2017,0.0,0.0,1.0,7.3,65025,4,28990
2016,0.0,0.0,1.0,7.4,67496,4,19900
2014,0.0,0.0,1.0,9.3,251621,4,28800
2020,0.0,0.0,1.0,10.8,145589,6,30950
2018,0.0,0.0,1.0,9.9,72139,6,35480
2022,0.0,0.0,1.0,8.9,9754,6,139990
2022,0.0,0.0,1.0,7.1,16987,4,68490
2016,0.0,0.0,1.0,7.6,129846,4,39975
2018,0.0,0.0,1.0,6.7,103000,4,17999
2017,0.0,0.0,1.0,8.8,63065,4,19988
2022,0.0,0.0,1.0,7.9,19569,4,89990
2002,0.0,0.0,1.0,8,185413,4,5990
2017,0.0,0.0,1.0,6.9,93830,4,21999
2021,0.0,0.0,1.0,7.5,51004,4,41888
2021,0.0,0.0,1.0,,82482,,29990
2019,0.0,0.0,1.0,5.6,29470,4,22990
2019,0.0,0.0,1.0,,103845,,56000
2020,0.0,0.0,1.0,7.4,75543,4,22888
2015,0.0,0.0,1.0,4.8,80109,4,12980
2020,0.0,0.0,1.0,7.9,46237,4,48999
2016,0.0,0.0,1.0,11.7,67364,4,18990
2020,0.0,0.0,1.0,6.4,29866,4,38989
2020,0.0,0.0,1.0,7.4,72078,4,22980
2018,0.0,0.0,1.0,8.5,92536,4,40990
2020,0.0,0.0,1.0,5.4,18627,3,26990
2019,0.0,0.0,1.0,7.7,52500,4,53999
2019,0.0,0.0,1.0,6.9,46144,4,33980
2018,0.0,0.0,1.0,7.2,62037,4,28999
2018,0.0,0.0,1.0,7.7,75232,4,44990
2019,0.0,0.0,1.0,,91304,,37888
2014,0.0,0.0,1.0,6.6,142600,4,16980
2019,0.0,0.0,1.0,10.7,84283,8,89999
2022,0.0,0.0,1.0,14.4,17645,8,92888
2021,0.0,0.0,1.0,7.3,10388,4,29990
2022,0.0,0.0,1.0,4.2,6501,4,46998
2019,0.0,0.0,1.0,7,54353,4,34980
2017,0.0,0.0,1.0,8.5,87811,5,43885
2017,0.0,0.0,1.0,10.9,123184,4,28990
2017,0.0,0.0,1.0,8.5,138873,4,54980
2018,0.0,0.0,1.0,10.7,58355,8,99992
2009,0.0,0.0,1.0,10.5,243175,6,7990
2009,0.0,0.0,1.0,10.9,225616,6,10990
2018,0.0,0.0,1.0,8.5,127268,4,37980
2020,0.0,0.0,1.0,7.2,51141,4,28990
2021,0.0,0.0,1.0,8.4,18157,4,79980
2021,0.0,0.0,1.0,5.8,18000,4,19990
2019,0.0,0.0,1.0,6.3,46964,4,27990
2018,0.0,0.0,1.0,8,164950,4,59990
2011,0.0,0.0,1.0,7.6,111501,4,9990
2013,0.0,0.0,1.0,,21432,,15299
2020,0.0,0.0,1.0,7.4,79069,4,21977
2015,0.0,0.0,1.0,,21710,,19999
2011,0.0,0.0,1.0,9.3,192055,4,29998
2013,0.0,0.0,1.0,8.3,94072,4,15988
2021,0.0,0.0,1.0,,27935,,23990
2009,0.0,0.0,1.0,10,133916,6,11990
2005,0.0,0.0,1.0,10.1,194090,4,9990
2014,0.0,0.0,1.0,10.1,67968,6,13990
2019,0.0,0.0,1.0,8.8,81479,4,29997
2023,0.0,0.0,1.0,,25,,49990
2011,0.0,0.0,1.0,,65221,,13990
2012,0.0,0.0,1.0,11,129905,6,19988
2012,0.0,0.0,1.0,8.2,136633,4,12990
2014,0.0,0.0,1.0,8.5,210625,4,39921
2014,0.0,0.0,1.0,11,195823,4,12990
2008,0.0,0.0,1.0,,121299,,15990
2013,0.0,0.0,1.0,5.6,89655,4,17990
2011,0.0,0.0,1.0,8.3,169835,4,19990
2018,0.0,0.0,1.0,8.9,124425,6,19850
2018,0.0,0.0,1.0,7.2,80103,4,41999
2015,0.0,0.0,1.0,7.5,168450,6,22999
2019,0.0,0.0,1.0,8.5,102363,4,53988
2022,0.0,0.0,1.0,0,3842,4,155988
2018,0.0,0.0,1.0,7.9,120710,4,23990
2018,0.0,0.0,1.0,7.5,69135,4,41955
2015,0.0,0.0,1.0,7.3,159566,4,14985
2012,0.0,0.0,1.0,11.5,269000,8,48990
2016,0.0,0.0,1.0,6,126001,4,29998
2010,0.0,0.0,1.0,10.1,110989,6,14760
2015,0.0,0.0,1.0,10.4,92285,6,33998
2020,0.0,0.0,1.0,7.4,44200,4,57999
2022,0.0,0.0,1.0,7.9,14100,4,39999
2017,0.0,0.0,1.0,5.6,90000,4,18990
2019,0.0,0.0,1.0,7.2,55239,4,28999
2019,0.0,0.0,1.0,7.9,53840,4,27999
2019,0.0,0.0,1.0,9,66003,4,49999
2019,0.0,0.0,1.0,7.7,44492,5,41999
2019,0.0,0.0,1.0,7.3,46953,4,39999
2023,0.0,0.0,1.0,5.6,50,4,89970
2023,0.0,0.0,1.0,4.3,49,4,52995
2008,0.0,0.0,1.0,,81204,,25990
2015,0.0,0.0,1.0,6,119404,4,21990
2016,0.0,0.0,1.0,6.8,101578,4,29990
2020,0.0,0.0,1.0,8,28139,4,53999
2011,0.0,0.0,1.0,6.5,132890,4,10982
2016,0.0,0.0,1.0,6.1,61600,4,22999
2020,0.0,0.0,1.0,5.4,59887,4,26990
2018,0.0,0.0,1.0,7,67600,4,29999
2019,0.0,0.0,1.0,4.2,78502,4,29970
2010,0.0,0.0,1.0,,213321,,8980
2022,0.0,0.0,1.0,9,10498,4,50999
2021,0.0,0.0,1.0,7.5,35000,6,63990
2018,0.0,0.0,1.0,7.3,48886,4,32999
2020,0.0,0.0,1.0,7.9,68369,4,66990
2014,0.0,0.0,1.0,5.3,144756,4,21990
2011,0.0,0.0,1.0,7.2,114269,4,8990
2015,0.0,0.0,1.0,5.8,145643,4,21990
2015,0.0,0.0,1.0,,211943,,15999
2022,0.0,0.0,1.0,6.3,11261,4,42990
2013,0.0,0.0,1.0,6.6,141130,4,12990
2019,0.0,0.0,1.0,8.9,7469,4,41999
2019,0.0,0.0,1.0,7.6,69694,4,26999
2018,0.0,0.0,1.0,6.6,96213,4,23968
2011,0.0,0.0,1.0,9.8,130639,6,21999
2022,0.0,0.0,1.0,8,31626,4,71984
2015,0.0,0.0,1.0,10.5,111040,6,21990
2016,0.0,0.0,1.0,12.9,63510,8,89980
2017,0.0,0.0,1.0,12.6,48652,8,53977
2008,0.0,0.0,1.0,10.3,191493,8,49990
2022,0.0,0.0,1.0,6.3,4105,4,59999
2017,0.0,0.0,1.0,,45453,,79999
2011,0.0,0.0,1.0,10.1,142623,4,17555
2022,0.0,0.0,1.0,7.5,13720,4,48888
2018,0.0,0.0,1.0,7.9,104411,4,25990
2019,0.0,0.0,1.0,6.3,92770,4,23999
2019,0.0,0.0,1.0,7.5,95285,4,30558
2006,0.0,0.0,1.0,12.8,215600,6,7990
2012,0.0,0.0,1.0,11.4,225450,6,18990
2021,0.0,0.0,1.0,6.7,16536,4,18999
2021,0.0,0.0,1.0,8.4,33358,4,47990
2017,0.0,0.0,1.0,8.3,131335,5,52999
2021,0.0,0.0,1.0,6.5,25934,4,44888
2019,0.0,0.0,1.0,7.8,41297,4,29999
2020,0.0,0.0,1.0,4.2,46994,4,33990
2015,0.0,0.0,1.0,8.1,108604,4,19999
2020,0.0,0.0,1.0,8.3,176856,5,39990
2019,0.0,0.0,1.0,7.4,39000,4,55990
2023,0.0,0.0,1.0,8.9,101,6,157990
2018,0.0,0.0,1.0,7.1,75517,4,20998
2019,0.0,0.0,1.0,8.5,79940,4,47965
2019,0.0,0.0,1.0,7.4,60852,4,22977
2012,0.0,0.0,1.0,9.5,159988,4,16966
2021,0.0,0.0,1.0,4.2,81567,4,32990
2009,0.0,0.0,1.0,6.3,39593,4,7990
2018,0.0,0.0,1.0,6.4,88285,4,29799
2019,0.0,0.0,1.0,8.4,17338,4,36990
2000,0.0,0.0,1.0,10,139601,4,6990
2013,0.0,0.0,1.0,11.7,93098,8,38990
2020,0.0,0.0,1.0,9.5,52451,6,59999
2015,0.0,0.0,1.0,8.8,67436,4,20490
2018,0.0,0.0,1.0,6.3,55100,4,31993
2016,0.0,0.0,1.0,6.6,103732,4,24350
2020,0.0,0.0,1.0,10.7,59987,8,135995
2022,0.0,0.0,1.0,6.6,28989,4,31600
2020,0.0,0.0,1.0,7.2,67245,4,29977
2022,0.0,0.0,1.0,8,45000,4,49990
2019,0.0,0.0,1.0,7,75921,4,28971
2020,0.0,0.0,1.0,7.4,55430,4,23988
2021,0.0,0.0,1.0,8,11469,4,82900
2013,0.0,0.0,1.0,11.8,83827,4,38778
2020,0.0,0.0,1.0,5.4,21772,4,19965
2006,0.0,0.0,1.0,7.1,135700,4,8990
2016,0.0,0.0,1.0,7.9,114468,4,25871
2018,0.0,0.0,1.0,9.5,140549,6,33968
2014,0.0,0.0,1.0,9.9,115505,6,23888
2019,0.0,0.0,1.0,6.9,52719,4,26999
2013,0.0,0.0,1.0,8,121158,4,13990
2016,0.0,0.0,1.0,5.5,96256,4,26999
2019,0.0,0.0,1.0,6.5,43872,4,44888
2017,0.0,0.0,1.0,,46517,,28998
2015,0.0,0.0,1.0,8.8,101300,4,15990
2015,0.0,0.0,1.0,,224555,,18990
2019,0.0,0.0,1.0,7.8,66228,4,25989
2019,0.0,0.0,1.0,4.2,96417,4,32989
2020,0.0,0.0,1.0,7.4,45302,4,58888
2014,0.0,0.0,1.0,9.3,179425,6,13985
2022,0.0,0.0,1.0,7.7,10895,4,65890
2016,0.0,0.0,1.0,7.7,55076,4,28888
2021,0.0,0.0,1.0,6.9,34855,4,34490
2017,0.0,0.0,1.0,6.7,86800,4,24888
2015,0.0,0.0,1.0,7.7,84400,4,31971
2022,0.0,0.0,1.0,7.9,22925,4,80988
2011,0.0,0.0,1.0,9.9,129679,4,23490
2022,0.0,0.0,1.0,8.9,16401,6,159990
2014,0.0,0.0,1.0,8.5,111323,4,51926
2019,0.0,0.0,1.0,,56000,,28990
2019,0.0,0.0,1.0,7.4,51779,4,22999
2016,0.0,0.0,1.0,8,76110,4,40888
2011,0.0,0.0,1.0,8.1,278356,4,14990
2020,0.0,0.0,1.0,7.4,46601,4,23977
2021,0.0,0.0,1.0,4.8,17408,4,61995
2010,0.0,0.0,1.0,,196870,,11999
2019,0.0,0.0,1.0,9.5,119535,8,87965
2020,0.0,0.0,1.0,7.4,49451,4,23977
2020,0.0,0.0,1.0,,45725,,36989
2018,0.0,0.0,1.0,7.9,64932,4,27999
2012,0.0,0.0,1.0,6.9,87909,4,13998
2019,0.0,0.0,1.0,7.4,66975,4,21998
2022,0.0,0.0,1.0,7,12296,4,36350
2013,0.0,0.0,1.0,7,133259,4,9990
2022,0.0,0.0,1.0,7.6,9226,4,64989
2014,0.0,0.0,1.0,5.3,179400,4,12990
2023,0.0,0.0,1.0,6.9,68,4,45984
2018,0.0,0.0,1.0,6.5,145564,4,27990
2019,0.0,0.0,1.0,7,87229,4,43888
2021,0.0,0.0,1.0,7.4,65847,4,34885
2019,0.0,0.0,1.0,4.2,52610,4,34998
